place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJiZ6_jKcQ44kRTZg4rztUA34,Mass Audubon's Ipswich River Wildlife Sanctuary,1043,Nature preserve,"Nature preserve, Bird watching area, Children's camp, Hiking area, Non-profit organization, Tourist attraction, Wildlife refuge",4.9,"87 Perkins Row, Topsfield, MA 01983, United States",https://www.google.com/maps/place/Mass+Audubon%27s+Ipswich+River+Wildlife+Sanctuary/data=!4m7!3m6!1s0x89e310a78cbf9e89:0x7e03543baf38984d!8m2!3d42.6315426!4d-70.9205814!16s%2Fm%2F02z325s!19sChIJiZ6_jKcQ44kRTZg4rztUA34?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ_UhY-ed544kRbod4lJ97WBw,Charles River Aquatics,43,Swim club,"Swim club, Aquatic centre, Swimming facility, Swimming school",4.2,"900 Worcester St, Wellesley, MA 02482, United States",https://www.google.com/maps/place/Charles+River+Aquatics/data=!4m7!3m6!1s0x89e379e7f95848fd:0x1c587b9f9478876e!8m2!3d42.304495!4d-71.318299!16s%2Fg%2F1tscq0cx!19sChIJ_UhY-ed544kRbod4lJ97WBw?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJo34u2zHL5IkREU4H_rh4FdY,Rideaway Adventures,400,Canoe & kayak rental service,"Canoe & kayak rental service, Canoe & kayak store, Canoe & kayak tour agency, Outdoor activity organiser, Outdoor clothing and equipment shop, Surf shop",4.9,"449 MA-6A, East Sandwich, MA 02537, United States",https://www.google.com/maps/place/Rideaway+Adventures/data=!4m7!3m6!1s0x89e4cb31db2e7ea3:0xd61578b8fe074e11!8m2!3d41.73854!4d-70.439!16s%2Fg%2F1tdb9w0v!19sChIJo34u2zHL5IkREU4H_rh4FdY?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJy5E4RQeP44kREpT6xQTf1RE,Sudbury Conservation Office,0,Public works department,Public works department,0,"Department of Public Works Building, 275 Old Lancaster Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Sudbury+Conservation+Office/data=!4m7!3m6!1s0x89e38f07453891cb:0x11d5df04c5fa9412!8m2!3d42.3742719!4d-71.4246097!16s%2Fg%2F11cs5n3cch!19sChIJy5E4RQeP44kREpT6xQTf1RE?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJs8TonqSP44kRf1gX5ZhdbHw,The Hosmer House,8,Historical place,Historical place,4.5,"299 Old Sudbury Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/The+Hosmer+House/data=!4m7!3m6!1s0x89e38fa49ee8c4b3:0x7c6c5d98e517587f!8m2!3d42.3822905!4d-71.412432!16s%2Fg%2F1pxysjk9d!19sChIJs8TonqSP44kRf1gX5ZhdbHw?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJG1cHn82P44kRgGbGRvnqwpg,Sudbury Senior Center,1,Senior citizen center,Senior citizen center,5,"40 Fairbank Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Sudbury+Senior+Center/data=!4m7!3m6!1s0x89e38fcd9f07571b:0x98c2eaf946c66680!8m2!3d42.3928441!4d-71.4434444!16s%2Fg%2F11f76598lh!19sChIJG1cHn82P44kRgGbGRvnqwpg?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJwQtUmxeP44kRNTV2MP3puz4,Code Ninjas - Sudbury,34,Learning center,"Learning center, After school program, Club, Computer club, Education center, Evening school",4.9,"528 Boston Post Rd B, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Code+Ninjas+-+Sudbury/data=!4m7!3m6!1s0x89e38f179b540bc1:0x3ebbe9fd30763535!8m2!3d42.3611624!4d-71.4299125!16s%2Fg%2F11j0yh0svn!19sChIJwQtUmxeP44kRNTV2MP3puz4?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJCwsWZR6P44kR0chbAlbMSmo,The Performing Arts Connection,79,Performing arts theater,"Performing arts theater, Dance school, Theater company",4.9,"31 Union Ave, Sudbury, MA 01776, United States",https://www.google.com/maps/place/The+Performing+Arts+Connection/data=!4m7!3m6!1s0x89e38f1e65160b0b:0x6a4acc56025bc8d1!8m2!3d42.3625792!4d-71.4267292!16s%2Fg%2F1tj2c_wk!19sChIJCwsWZR6P44kR0chbAlbMSmo?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJS8KXGtmP44kRn_uoTaYL1PY,Timbernook Middlesex County,0,Children's camp,Children's camp,0,"1 Nobscot Rd, Sudbury, MA 01776, United States",https://www.google.com/maps/place/Timbernook+Middlesex+County/data=!4m7!3m6!1s0x89e38fd91a97c24b:0xf6d40ba64da8fb9f!8m2!3d42.347716!4d-71.4385866!16s%2Fg%2F11kb9hp0ws!19sChIJS8KXGtmP44kRn_uoTaYL1PY?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ62Gny9fz5IkRssi7l1-fx94,Outdoor Woodland Learners,11,Association / Organization,"Association / Organization, Outdoor activity organiser",5,"38 Algerine St, Berkley, MA 02779, United States",https://www.google.com/maps/place/Outdoor+Woodland+Learners/data=!4m7!3m6!1s0x89e4f3d7cba761eb:0xdec79f5f97bbc8b2!8m2!3d41.818619!4d-71.058877!16s%2Fg%2F11c6cfr1s5!19sChIJ62Gny9fz5IkRssi7l1-fx94?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJyxON88OD44kRVn0umYwqh60,Puddlestompers Nature Exploration,9,Education center,"Education center, Outdoor activity organiser",4.3,"45 Puddingstone Ln, Newton, MA 02459, United States",https://www.google.com/maps/place/Puddlestompers+Nature+Exploration/data=!4m7!3m6!1s0x89e383c3f38d13cb:0xad872a8c992e7d56!8m2!3d42.2989087!4d-71.1758261!16s%2Fg%2F1th0zcgn!19sChIJyxON88OD44kRVn0umYwqh60?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJCd3ZlKKX44kRJJLbQHjxfGM,O'Brien Farm,2,Hiking area,Hiking area,4.5,"18 Vose Rd, Westford, MA 01886, United States",https://www.google.com/maps/place/O%E2%80%99Brien+Farm/data=!4m7!3m6!1s0x89e397a294d9dd09:0x637cf17840db9224!8m2!3d42.5627734!4d-71.4057059!16s%2Fg%2F11j38xr8zr!19sChIJCd3ZlKKX44kRJJLbQHjxfGM?authuser=0&hl=en&rclk=1,sudbury river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
