place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJp2xNFX1344kRgqwHdcN9xs4,Herter Park Amphitheater,62,Performing arts theater,Performing arts theater,4.6,"1175 Soldiers Field Rd, Boston, MA 02134, United States",https://www.google.com/maps/place/Herter+Park+Amphitheater/data=!4m7!3m6!1s0x89e3777d154d6ca7:0xcec67dc37507ac82!8m2!3d42.366519!4d-71.1345059!16s%2Fg%2F11b6_hb4y4!19sChIJp2xNFX1344kRgqwHdcN9xs4?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJmcpOpe1w44kRIdFPQiVt-y8,North Washington Street Bridge,110,Bridge,"Bridge, Tourist attraction",3.9,"N Washington St, Boston, MA 02129, United States",https://www.google.com/maps/place/North+Washington+Street+Bridge/data=!4m7!3m6!1s0x89e370eda54eca99:0x2ffb6d25424fd121!8m2!3d42.3691548!4d-71.0601245!16s%2Fm%2F03cgw1g!19sChIJmcpOpe1w44kRIdFPQiVt-y8?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJLcwyYEZ544kR7nEZcX2VDXM,Mass Audubon Magazine Beach Park Nature Center,3,Education center,Education center,5,"668 Memorial Dr, Cambridge, MA 02139, United States",https://www.google.com/maps/place/Mass+Audubon+Magazine+Beach+Park+Nature+Center/data=!4m7!3m6!1s0x89e379466032cc2d:0x730d957d711971ee!8m2!3d42.3558209!4d-71.1153124!16s%2Fg%2F11sysrggq7!19sChIJLcwyYEZ544kR7nEZcX2VDXM?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJR_szzJpx44kR0byz3VnHbHI,EscapeTrails - Outdoor Escape Game - Scavenger Hunt - Amazing Race,4,Outdoor activity organiser,"Outdoor activity organiser, Corporate entertainment service, Service establishment, Event planner",5,,https://www.google.com/maps/place/EscapeTrails+-+Outdoor+Escape+Game+-+Scavenger+Hunt+-+Amazing+Race/data=!4m7!3m6!1s0x89e3719acc33fb47:0x726cc759ddb3bcd1!8m2!3d14.1576412!4d-106.6918595!16s%2Fg%2F11h18vsgq1!19sChIJR_szzJpx44kR0byz3VnHbHI?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJLduuU9iC44kRisXmPjOUTw4,Charles River Fitness,1,Personal trainer,"Personal trainer, Gym",5,"289 Moody St, Waltham, MA 02453, United States",https://www.google.com/maps/place/Charles+River+Fitness/data=!4m7!3m6!1s0x89e382d853aedb2d:0xe4f94333ee6c58a!8m2!3d42.371276!4d-71.237146!16s%2Fg%2F11c1xnz5qx!19sChIJLduuU9iC44kRisXmPjOUTw4?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJHYFW5YJ344kRQaUYjmEU-kY,Charles River Analytics Inc,11,Software company,Software company,4.7,"625 Mt Auburn St # 3, Cambridge, MA 02138, United States",https://www.google.com/maps/place/Charles+River+Analytics+Inc/data=!4m7!3m6!1s0x89e37782e556811d:0x46fa14618e18a541!8m2!3d42.375373!4d-71.1466205!16s%2Fg%2F1td26fzv!19sChIJHYFW5YJ344kRQaUYjmEU-kY?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ47VrMXiC44kRhmqbHCOv5Vg,Charles River Media,12,Video production service,"Video production service, Event technology service, Film production company, Media company, Media consultant, Media house, Movie studio, Photography studio, Video editing service",5,"73 Tv Pl, Needham, MA 02494, United States",https://www.google.com/maps/place/Charles+River+Media/data=!4m7!3m6!1s0x89e38278316bb5e3:0x58e5af231c9b6a86!8m2!3d42.3030535!4d-71.2292764!16s%2Fg%2F1wtbvx39!19sChIJ47VrMXiC44kRhmqbHCOv5Vg?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJc615oBuD44kRcGzawoIRsy4,Purgatory Cove,6,Water,Water,4.2,"Waltham, MA, USA",https://www.google.com/maps/place/Purgatory+Cove/data=!4m7!3m6!1s0x89e3831ba079ad73:0x2eb31182c2da6c70!8m2!3d42.3586767!4d-71.2476999!16s%2Fg%2F11c3vr9zrw!19sChIJc615oBuD44kRcGzawoIRsy4?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJKUalHZ5344kRiJoFR2557a4,Fresh Pond Reservation,748,Park,"Park, Tourist attraction",4.8,"250 Fresh Pond Pkwy, Cambridge, MA 02138, United States",https://www.google.com/maps/place/Fresh+Pond+Reservation/data=!4m7!3m6!1s0x89e3779e1da54629:0xaeed796e47059a88!8m2!3d42.3829042!4d-71.143859!16s%2Fg%2F11c5xvs2hl!19sChIJKUalHZ5344kRiJoFR2557a4?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJyxON88OD44kRVn0umYwqh60,Puddlestompers Nature Exploration,9,Education center,"Education center, Outdoor activity organiser",4.3,"45 Puddingstone Ln, Newton, MA 02459, United States",https://www.google.com/maps/place/Puddlestompers+Nature+Exploration/data=!4m7!3m6!1s0x89e383c3f38d13cb:0xad872a8c992e7d56!8m2!3d42.2989087!4d-71.1758261!16s%2Fg%2F1th0zcgn!19sChIJyxON88OD44kRVn0umYwqh60?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJi6NXQgR644kRT9UONmWxwXU,Harvard Bridge,413,Bridge,"Bridge, Tourist attraction",4.6,"Massachusetts Ave Bridge, Boston, MA 02115, United States",https://www.google.com/maps/place/Harvard+Bridge/data=!4m7!3m6!1s0x89e37a044257a38b:0x75c1b165360ed54f!8m2!3d42.3547424!4d-71.0914055!16zL20vMHB5ejk!19sChIJi6NXQgR644kRT9UONmWxwXU?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJRzwXWodw44kRLuhj8u38D24,Classic Harbor Line Boston,347,Boat tour agency,"Boat tour agency, Boat rental service, Cruise agency, Event venue, Sightseeing tour agency, Tour operator, Wedding venue, Yacht broker",4.8,"60 Rowes Wharf, Boston, MA 02110, United States",https://www.google.com/maps/place/Classic+Harbor+Line+Boston/data=!4m7!3m6!1s0x89e370875a173c47:0x6e0ffcedf263e82e!8m2!3d42.3559666!4d-71.0499599!16s%2Fg%2F12lrl5zlb!19sChIJRzwXWodw44kRLuhj8u38D24?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJBwJpjfZw44kREubcIxHJdmg,Charlestown YMCA,143,Non-profit organization,"Non-profit organization, Fitness center, Indoor swimming pool",4.4,"150 3rd Ave, Charlestown, MA 02129, United States",https://www.google.com/maps/place/Charlestown+YMCA/data=!4m7!3m6!1s0x89e370f68d690207:0x6876c91123dce612!8m2!3d42.3763625!4d-71.0534777!16s%2Fg%2F1hc8g3n2b!19sChIJBwJpjfZw44kREubcIxHJdmg?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJb12v2n9644kRqwmPUFda_JI,SUP YO Adventures,186,Outdoor activity organiser,"Outdoor activity organiser, Service establishment",5,,https://www.google.com/maps/place/SUP+YO+Adventures/data=!4m7!3m6!1s0x89e37a7fdaaf5d6f:0x92fc5a57508f09ab!8m2!3d42.5693189!4d-71.1106598!16s%2Fg%2F11c58nxhtf!19sChIJb12v2n9644kRqwmPUFda_JI?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJX_JoKiGD44kRmO3r8q70_bc,Paddle Boston: Newton Historic Boathouse,85,Boat rental service,Boat rental service,4.7,"2401 Commonwealth Ave, Newton, MA 02466, United States",https://www.google.com/maps/place/Paddle+Boston:+Newton+Historic+Boathouse/data=!4m7!3m6!1s0x89e383212a68f25f:0xb7fdf4aef2ebed98!8m2!3d42.3446442!4d-71.2597965!16s%2Fg%2F11h126z908!19sChIJX_JoKiGD44kRmO3r8q70_bc?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ79wZjwd344kRfyah_75_FEM,Alewife Brook Reservation,231,Park,"Park, Hiking area, State park, Tourist attraction",4.7,"Alewife Brook Pkwy, Cambridge, MA 02140, United States",https://www.google.com/maps/place/Alewife+Brook+Reservation/data=!4m7!3m6!1s0x89e377078f19dcef:0x43147fbeffa1267f!8m2!3d42.3976166!4d-71.1437066!16zL20vMDd4eGR6!19sChIJ79wZjwd344kRfyah_75_FEM?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJu7JlPx1hho0RwiLfTdM1ENg,Guineafowl Adventure Company,43,Outdoor activity organiser,"Outdoor activity organiser, Service establishment",5,,https://www.google.com/maps/place/Guineafowl+Adventure+Company/data=!4m7!3m6!1s0x8d86611d3f65b2bb:0xd81035d34ddf22c2!8m2!3d42.31435!4d-70.970284!16s%2Fg%2F11t2cpxvg6!19sChIJu7JlPx1hho0RwiLfTdM1ENg?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ-zHb6H5w44kR1uFLwAQxEmA,SailTime Boston,18,Sailing club,"Sailing club, Boat club, Boat dealer, Boat rental service, Sailing event area, Yacht broker",4.5,"1 Pier 8, Charlestown, MA 02129, United States",https://www.google.com/maps/place/SailTime+Boston/data=!4m7!3m6!1s0x89e3707ee8db31fb:0x60123104c04be1d6!8m2!3d42.3758172!4d-71.0498773!16s%2Fg%2F1thlp24x!19sChIJ-zHb6H5w44kR1uFLwAQxEmA?authuser=0&hl=en&rclk=1,charles river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
