place_id,name,reviews,main_category,categories,rating,address,link,query,description,is_spending_on_ads,competitors,website,can_claim,owner_name,owner_profile_link,featured_image,workday_timing,closed_on,phone,review_keywords
ChIJ8WlBX0Xz5IkRrQEjSI_z7EU,Taunton Water Department,1,Public works department,Public works department,5,"90 Ingell St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Taunton+Water+Department/data=!4m7!3m6!1s0x89e4f3455f4169f1:0x45ecf38f482301ad!8m2!3d41.8893435!4d-71.0845708!16s%2Fg%2F12601fbn_!19sChIJ8WlBX0Xz5IkRrQEjSI_z7EU?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJTWb0el7z5IkRkTfcL9yhmCw,Texbook Hitting,0,Batting cage center,Batting cage center,0,"391 W Water St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Texbook+Hitting/data=!4m7!3m6!1s0x89e4f35e7af4664d:0x2c98a1dc2fdc3791!8m2!3d41.8832436!4d-71.0926222!16s%2Fg%2F1tm2bpx9!19sChIJTWb0el7z5IkRkTfcL9yhmCw?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJB9XgtErz5IkR66lEJOqI37Q,Aleixo Arena,31,Ice skating rink,"Ice skating rink, Hockey rink, Ice skating instructor, Recreation center",4.4,"150 Honorable Gordon M Owen Riverway, Taunton, MA 02780, United States",https://www.google.com/maps/place/Aleixo+Arena/data=!4m7!3m6!1s0x89e4f34ab4e0d507:0xb4df88ea2444a9eb!8m2!3d41.9002341!4d-71.0750875!16s%2Fg%2F119vvr0zf!19sChIJB9XgtErz5IkR66lEJOqI37Q?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJQULGoayM5IkRmqIITX5xue0,Sheepdog Athletics & Fitness,31,Gym,"Gym, Fitness center, Personal trainer, Physical fitness program, Weight loss service, Weightlifting area",4.8,"14 Merchants Ln Suite 1, Taunton, MA 02780, United States",https://www.google.com/maps/place/Sheepdog+Athletics+%26+Fitness/data=!4m7!3m6!1s0x89e48caca1c64241:0xedb9717e4d08a29a!8m2!3d41.9009891!4d-71.0910498!16s%2Fg%2F11bw3dlnn2!19sChIJQULGoayM5IkRmqIITX5xue0?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJLWAe1Czz5IkRHjYZSJhM-gk,Deep Pond Farm and Stables,133,Horse boarding stable,"Horse boarding stable, Bar, Farmstay",4.8,"123 Dolan Cir, East Taunton, MA 02718, United States",https://www.google.com/maps/place/Deep+Pond+Farm+and+Stables/data=!4m7!3m6!1s0x89e4f32cd41e602d:0x9fa4c984819361e!8m2!3d41.8831695!4d-71.0137441!16s%2Fg%2F11rdw6vrnl!19sChIJLWAe1Czz5IkRHjYZSJhM-gk?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ62Gny9fz5IkRssi7l1-fx94,Outdoor Woodland Learners,11,Association / Organization,"Association / Organization, Outdoor activity organiser",5,"38 Algerine St, Berkley, MA 02779, United States",https://www.google.com/maps/place/Outdoor+Woodland+Learners/data=!4m7!3m6!1s0x89e4f3d7cba761eb:0xdec79f5f97bbc8b2!8m2!3d41.818619!4d-71.058877!16s%2Fg%2F11c6cfr1s5!19sChIJ62Gny9fz5IkRssi7l1-fx94?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJiyg6Xa-M5IkRBLYA0ReinXA,St Anthony's Church,37,Catholic church,Catholic church,4.8,"126 School St, Taunton, MA 02780, United States",https://www.google.com/maps/place/St+Anthony%27s+Church/data=!4m7!3m6!1s0x89e48caf5d3a288b:0x709da217d100b604!8m2!3d41.9088665!4d-71.0897851!16s%2Fg%2F1vgqf32m!19sChIJiyg6Xa-M5IkRBLYA0ReinXA?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJ5dvbl6r05IkRUlMCHEJM3cE,Taunton After School Academy,2,After school program,After school program,5,"1 Porter St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Taunton+After+School+Academy/data=!4m7!3m6!1s0x89e4f4aa97dbdbe5:0xc1dd4c421c025352!8m2!3d41.8998266!4d-71.0981561!16s%2Fg%2F11dy72bbp7!19sChIJ5dvbl6r05IkRUlMCHEJM3cE?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJOe4UDK2M5IkRXab4ecDzp4Q,Old Colony History Museum,113,Local history museum,"Local history museum, Archive, Historical landmark, Non-profit organization, Tourist attraction",4.6,"66 Church Green, Taunton, MA 02780, United States",https://www.google.com/maps/place/Old+Colony+History+Museum/data=!4m7!3m6!1s0x89e48cad0c14ee39:0x84a7f3c079f8a65d!8m2!3d41.901242!4d-71.08712!16zL20vMGRicnpq!19sChIJOe4UDK2M5IkRXab4ecDzp4Q?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJEcUOYovz5IkRx8SKw_cS5GM,Planet Fitness,370,Gym,"Gym, Fitness center, Spa, Tanning salon",4.2,"690 County St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Planet+Fitness/data=!4m7!3m6!1s0x89e4f38b620ec511:0x63e412f7c38ac4c7!8m2!3d41.8841265!4d-71.0653536!16s%2Fg%2F1hc6tmz9_!19sChIJEcUOYovz5IkRx8SKw_cS5GM?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJPbGRMEDz5IkRHXRtG7EDMtA,Pine Hill Farm,17,Horse riding school,"Horse riding school, Excavating contractor, Farm",4.9,"159 Plain St, Taunton, MA 02780, United States",https://www.google.com/maps/place/Pine+Hill+Farm/data=!4m7!3m6!1s0x89e4f3403091b13d:0xd03203b11b6d741d!8m2!3d41.878858!4d-71.075836!16s%2Fg%2F1tcy9xyj!19sChIJPbGRMEDz5IkRHXRtG7EDMtA?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJqZBAZXv55IkRnKzVttLS9Jk,Stumpy's Hatchet House,240,Recreation center,"Recreation center, Adventure sports, Corporate entertainment service, Event venue",4.9,"75 Ferry St, Fall River, MA 02721, United States",https://www.google.com/maps/place/Stumpy%27s+Hatchet+House/data=!4m7!3m6!1s0x89e4f97b654090a9:0x99f4d2d2b6d5ac9c!8m2!3d41.7004015!4d-71.1677715!16s%2Fg%2F11fjv_4vr1!19sChIJqZBAZXv55IkRnKzVttLS9Jk?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJtX0Hcuf45IkR6NCe5EL3EuE,Fall River Heritage State Park,508,State park,"State park, Picnic ground, Public wheelchair-accessible bathroom, Scenic spot, Tourist attraction, Visitor center",4.6,"Davol St, Fall River, MA 02720, United States",https://www.google.com/maps/place/Fall+River+Heritage+State+Park/data=!4m7!3m6!1s0x89e4f8e772077db5:0xe112f742e49ed0e8!8m2!3d41.7056392!4d-71.1598581!16s%2Fm%2F026csgq!19sChIJtX0Hcuf45IkR6NCe5EL3EuE?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJEWw42JX45IkR4IevW1fC_O4,Borden Flats Lighthouse,44,Historical landmark,"Historical landmark, Inn, Tourist attraction",4.9,"Somerset, MA 02725, United States",https://www.google.com/maps/place/Borden+Flats+Lighthouse/data=!4m7!3m6!1s0x89e4f895d8386c11:0xeefcc2575baf87e0!8m2!3d41.704454!4d-71.1744256!16s%2Fm%2F04f6flq!19sChIJEWw42JX45IkR4IevW1fC_O4?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
ChIJo9Iab8ry5IkRO4fhu4-9MaI,East Taunton Kenpo Karate,20,Martial arts school,"Martial arts school, Gym",4.9,"103 Old Colony Ave, East Taunton, MA 02718, United States",https://www.google.com/maps/place/East+Taunton+Kenpo+Karate/data=!4m7!3m6!1s0x89e4f2ca6f1ad2a3:0xa231bd8fbbe1873b!8m2!3d41.8856251!4d-71.0295928!16s%2Fg%2F1vgqf34j!19sChIJo9Iab8ry5IkRO4fhu4-9MaI?authuser=0&hl=en&rclk=1,tauton river activity massachusetts,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****,*****
